ID,CT,lat,lon,SUBJECTS,CNT
1921,wallingford,41.4570108,-72.8230736,"biochemistry & molecular biology ,biophysics",1.693147181
1922,bozeman,45.6834599,-111.050499,"chemistry, multidisciplinary",1
1923,"leiden ,oss",52.1603216,4.4939262,"chemistry, organic",4.465735903
1923,"leiden ,oss",51.764377,5.51462,"chemistry, organic",2.791759469
1928,osaka,34.6937378,135.5021651,"chemistry, inorganic & nuclear ,chemistry, organic",4.091042453
1929,tokyo,35.6894875,139.6917064,"chemistry, organic",5.584967479
1930,nagasaki,32.7502856,129.877667,"chemistry, organic",2.791759469
1931,marlborough,42.3483851,-71.6244281,"biochemistry & molecular biology ,chemistry, applied ,chemistry, medicinal ,chemistry, multidisciplinary",2.386294361
1936,tubingen,48.5214231,9.0591836,"chemistry, inorganic & nuclear ,chemistry, organic",3.833213344
1943,"munich ,schaffhausen",48.1448353,11.5580067,"chemistry, multidisciplinary",4.258096538
1943,"munich ,schaffhausen",47.7077664,8.6414424,"chemistry, multidisciplinary",1
1945,mulheim,51.4309558,6.8807461,"chemistry, multidisciplinary",5.672828834
1948,"liege ,mons",50.6325574,5.5796662,polymer science,4.433987204
1948,"liege ,mons",50.4542408,3.956659,polymer science,2.386294361
1952,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
1957,madison,43.0730517,-89.4012302,"chemistry, organic",5.094344562
1960,barcelona,41.387917,2.1699187,"chemistry, organic",4.63758616
1961,heidelberg,49.3987524,8.6724335,"chemistry, organic",4.555348061
1962,tokyo,35.6894875,139.6917064,"chemistry, organic",5.584967479
1963,bath,51.375801,-2.3599039,"chemistry, organic",3.833213344
1965,oviedo,43.3602994,-5.844781,"chemistry, multidisciplinary",4.610917913
1969,"new orleans ,morgantown",29.9510658,-90.0715323,"chemistry, inorganic & nuclear ,chemistry, organic",5.189654742
1969,"new orleans ,morgantown",39.629526,-79.9558968,"chemistry, inorganic & nuclear ,chemistry, organic",3.302585093
1970,osaka,34.6937378,135.5021651,"chemistry, inorganic & nuclear ,chemistry, organic",4.091042453
1971,"cambridge ,warrington",42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
1971,"cambridge ,warrington",53.395794,-2.571767,"chemistry, multidisciplinary",2.945910149
1973,sapporo,43.0620958,141.3543763,"chemistry, organic",5.290459441
1977,ottawa,45.4215296,-75.6971931,"chemistry, multidisciplinary",5.127134385
1979,"gainesville ,zurich",29.6516344,-82.3248262,"chemistry, organic",4.555348061
1979,"gainesville ,zurich",47.3686498,8.5391825,"chemistry, organic",4.761200116
1981,pasadena,34.1477849,-118.1445155,"chemistry, inorganic & nuclear ,chemistry, organic",6.010635294
1985,princeton,40.3572976,-74.6672226,"chemistry, multidisciplinary ,chemistry, physical ,materials science, multidisciplinary",3.890371758
1988,munster,51.9514808,7.6255388,"chemistry, inorganic & nuclear ,chemistry, organic",4.931825633
1989,"sart tilman ,sheffield ,moscow",50.59139,5.57132,"chemistry, inorganic & nuclear ,chemistry, organic",1.693147181
1989,"sart tilman ,sheffield ,moscow",53.381129,-1.470085,"chemistry, inorganic & nuclear ,chemistry, organic",3.833213344
1989,"sart tilman ,sheffield ,moscow",55.75,37.6166667,"chemistry, inorganic & nuclear ,chemistry, organic",4.737669618
1994,vancouver,49.261226,-123.1139268,"chemistry, organic",3.833213344
1997,seville,37.38264,-5.9962951,"chemistry, multidisciplinary",3.833213344
2004,"mulheim ,rennes",51.4309558,6.8807461,"chemistry, multidisciplinary",5.672828834
2004,"mulheim ,rennes",48.113475,-1.675708,"chemistry, multidisciplinary",5.59511985
2005,st louis,38.6270025,-90.1994042,"chemistry, organic",3.48490665
2006,chicago,41.8781136,-87.6297982,"chemistry, organic",4.688879454
2008,pasadena,34.1477849,-118.1445155,"chemistry, inorganic & nuclear ,chemistry, organic",6.010635294
2018,amherst,42.366667,-72.516667,"biochemistry & molecular biology ,biophysics ,cell biology",3.890371758
2019,bonn,50.7116826,7.1047327,"chemistry, organic",4.258096538
2024,la jolla,32.8662854,-117.2485721,"chemistry, multidisciplinary",5.465908119
2026,"shizuoka ,kiryu",34.975562,138.3827596,"chemistry, inorganic & nuclear ,chemistry, organic",2.945910149
2026,"shizuoka ,kiryu",36.4054907,139.3306875,"chemistry, inorganic & nuclear ,chemistry, organic",1
2028,london,51.5081289,-0.128005,"chemistry, inorganic & nuclear ,chemistry, organic",5.418840608
2032,boulder,40.0149856,-105.2705456,"chemistry, organic",3.708050201
2033,madison,43.0730517,-89.4012302,"chemistry, organic",5.094344562
2036,amsterdam,52.3702157,4.8951679,"chemistry, organic",4.912023005
2037,lawrence,38.9716689,-95.2352501,"chemistry, organic",4.663561646
2038,poitiers,46.580224,0.340375,"chemistry, organic",3.302585093
2039,leeds,53.801279,-1.548567,"chemistry, organic",4.295836866
2040,urbana,40.1105875,-88.2072697,"chemistry, multidisciplinary",4.63758616
2042,"brighton ,saffron walden",50.842941,-0.131312,"chemistry, organic",3.397895273
2042,"brighton ,saffron walden",52.022593,0.239215,"chemistry, organic",1.693147181
2046,waterloo,43.4642578,-80.5204096,"chemistry, organic",2.609437912
2047,marlborough,42.3483851,-71.6244281,"chemistry, applied",2.386294361
2048,sendai,38.268215,140.8693558,"chemistry, multidisciplinary",5.682131227
2049,"wurzburg ,ludwigshafen",49.7915953,9.9535715,"chemistry, multidisciplinary",4.33220451
2049,"wurzburg ,ludwigshafen",49.4908113,8.4147976,"chemistry, multidisciplinary",3.197224577
2050,oslo,59.9138688,10.7522454,"chemistry, organic",4.433987204
2052,irvine,33.6839473,-117.7946942,"chemistry, multidisciplinary",4.091042453
2053,"chestnut hill ,cambridge",40.0703334,-75.2070644,"chemistry, multidisciplinary",5.65396035
2053,"chestnut hill ,cambridge",42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
2055,leiden,52.1603216,4.4939262,"chemistry, organic",4.465735903
2064,ft collins,40.5852602,-105.084423,"chemistry, organic",3.833213344
2065,edmonton,53.543564,-113.490452,"chemistry, organic",4.218875825
2069,boulder,40.0149856,-105.2705456,"chemistry, organic",3.708050201
2070,powai,19.1196773,72.9050809,"chemistry, organic",2.609437912
2071,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
2081,mulheim,51.4309558,6.8807461,"chemistry, multidisciplinary",5.672828834
2086,berlin,52.524268,13.40629,"chemistry, organic",5.787491743
2087,la jolla,32.8662854,-117.2485721,"chemistry, organic",5.465908119
2088,berlin,52.524268,13.40629,"chemistry, organic",5.787491743
2089,berlin,52.524268,13.40629,"chemistry, organic",5.787491743
2090,"amsterdam ,geleen",52.3702157,4.8951679,"chemistry, organic",4.912023005
2090,"amsterdam ,geleen",50.9691199,5.822895,"chemistry, organic",4.17805383
2092,garching,48.2488721,11.6532477,polymer science,4.970291914
2100,"kochi ,osaka",9.9312328,76.2673041,"chemistry, inorganic & nuclear ,chemistry, organic",2.098612289
2100,"kochi ,osaka",34.6937378,135.5021651,"chemistry, inorganic & nuclear ,chemistry, organic",4.091042453
2102,"kowloon ,hong kong",22.3185673,114.1796057,"chemistry, inorganic & nuclear ,chemistry, organic",3.890371758
2102,"kowloon ,hong kong",22.396428,114.109497,"chemistry, inorganic & nuclear ,chemistry, organic",3.48490665
2104,chestnut hill,40.0703334,-75.2070644,"chemistry, multidisciplinary",5.65396035
2111,chicago,41.8781136,-87.6297982,"chemistry, organic",4.688879454
2118,"pasadena ,claremont ,chestnut hill",34.1477849,-118.1445155,"chemistry, organic",6.010635294
2118,"pasadena ,claremont ,chestnut hill",34.0966764,-117.7197785,"chemistry, organic",3.079441542
2118,"pasadena ,claremont ,chestnut hill",40.0703334,-75.2070644,"chemistry, organic",5.65396035
2130,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
2132,mulheim,51.4309558,6.8807461,"chemistry, organic",5.672828834
2133,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
2134,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
2135,belfast,54.5974433,-5.9340683,"chemistry, organic",3.397895273
2136,osaka,34.6937378,135.5021651,"chemistry, multidisciplinary",4.091042453
2138,"madison ,madison ,cambridge",43.0730517,-89.4012302,"chemistry, medicinal ,chemistry, organic",5.094344562
2138,"madison ,madison ,cambridge",43.0730517,-89.4012302,"chemistry, medicinal ,chemistry, organic",5.094344562
2138,"madison ,madison ,cambridge",42.3736158,-71.1097335,"chemistry, medicinal ,chemistry, organic",5.976733742
2143,berkeley,37.8715926,-122.272747,"chemistry, multidisciplinary",3.890371758
2146,powai,19.1196773,72.9050809,"chemistry, medicinal ,chemistry, organic",2.609437912
2147,stanford,37.42315,-122.1766417,"chemistry, organic",4.610917913
2149,la jolla,32.8662854,-117.2485721,"chemistry, multidisciplinary",5.465908119
2150,"lausanne ,trieste",46.5199617,6.6335971,"chemistry, multidisciplinary",4.36729583
2150,"lausanne ,trieste",45.6535567,13.7784665,"chemistry, multidisciplinary",2.098612289
2151,orsay,48.697161,2.189617,"chemistry, organic",3.944438979
2153,"sendai ,takatsuki ,shizuoka",38.268215,140.8693558,"chemistry, organic",5.682131227
2153,"sendai ,takatsuki ,shizuoka",34.8461585,135.6172716,"chemistry, organic",1.693147181
2153,"sendai ,takatsuki ,shizuoka",34.975562,138.3827596,"chemistry, organic",2.945910149
2155,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
2160,"new orleans ,st louis ,morgantown",29.9510658,-90.0715323,"chemistry, inorganic & nuclear ,chemistry, organic",5.189654742
2160,"new orleans ,st louis ,morgantown",38.6270025,-90.1994042,"chemistry, inorganic & nuclear ,chemistry, organic",3.48490665
2160,"new orleans ,st louis ,morgantown",39.629526,-79.9558968,"chemistry, inorganic & nuclear ,chemistry, organic",3.302585093
2161,tokyo,35.6894875,139.6917064,"chemistry, multidisciplinary",5.584967479
2172,"amsterdam ,weesp",52.3702157,4.8951679,"chemistry, organic",4.912023005
2172,"amsterdam ,weesp",52.3080507,5.0406217,"chemistry, organic",1.693147181
2173,wurzburg,49.7915953,9.9535715,"chemistry, inorganic & nuclear",4.33220451
2175,toyonaka,34.7812658,135.4697387,"chemistry, multidisciplinary",3.302585093
2177,braunschweig,52.2688736,10.5267696,"chemistry, medicinal ,chemistry, organic",4.091042453
2179,hannover,52.3843792,9.7271906,"chemistry, organic",4.401197382
2182,la jolla,32.8662854,-117.2485721,"chemistry, multidisciplinary",5.465908119
2184,"london ,stevenage",51.5081289,-0.128005,"chemistry, organic",5.418840608
2184,"london ,stevenage",51.903761,-0.196612,"chemistry, organic",4.526360525
2185,new haven,41.3081527,-72.9281577,"chemistry, organic",3.708050201
2186,laramie,41.3113669,-105.5911007,"chemistry, inorganic & nuclear",1
2197,sart tilman,50.59139,5.57132,"chemistry, organic ,chemistry, physical",1.693147181
2199,nottingham,52.95477,-1.158086,"chemistry, organic",4.555348061
2201,rennes,48.113475,-1.675708,"chemistry, multidisciplinary",5.59511985
2202,new york,40.7143528,-74.0059731,"chemistry, multidisciplinary",5.17438727
2203,zurich,47.3686498,8.5391825,"chemistry, multidisciplinary",4.761200116
2204,leiden,52.1603216,4.4939262,"chemistry, organic",4.465735903
2210,"london ,bracknell",51.5081289,-0.128005,"chemistry, organic",5.418840608
2210,"london ,bracknell",51.41604,-0.75398,"chemistry, organic",2.609437912
2211,tubingen,48.5214231,9.0591836,"chemistry, organic",3.833213344
2214,sakai,10.73608,-2.036828,"biochemistry & molecular biology ,biotechnology & applied microbiology ,chemistry, applied ,food science & technology",2.609437912
2215,heidelberg,49.3987524,8.6724335,"chemistry, multidisciplinary",4.555348061
2216,aachen,50.7733179,6.1021106,"chemistry, multidisciplinary",4.36729583
2217,"wurzburg ,ludwigshafen",49.7915953,9.9535715,"chemistry, multidisciplinary",4.33220451
2217,"wurzburg ,ludwigshafen",49.4908113,8.4147976,"chemistry, multidisciplinary",3.197224577
2220,chicago,41.8781136,-87.6297982,"chemistry, multidisciplinary",4.688879454
2221,la laguna,14.1406629,121.4691774,"chemistry, organic",2.386294361
2222,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
2228,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
2229,"leicester ,calcutta",52.6368778,-1.1397592,"chemistry, multidisciplinary",3.48490665
2229,"leicester ,calcutta",22.572646,88.363895,"chemistry, multidisciplinary",4.688879454
2232,shanghai,31.230393,121.473704,"chemistry, multidisciplinary",5.189654742
2233,liege,50.6325574,5.5796662,"chemistry, organic",4.433987204
2235,sakai,10.73608,-2.036828,"chemistry, organic",2.609437912
2236,new orleans,29.9510658,-90.0715323,"chemistry, inorganic & nuclear ,chemistry, organic",5.189654742
2237,new orleans,29.9510658,-90.0715323,"chemistry, inorganic & nuclear ,chemistry, organic",5.189654742
2241,mulheim,51.4309558,6.8807461,"chemistry, multidisciplinary",5.672828834
2245,"lausanne ,chieti ,parma",46.5199617,6.6335971,"chemistry, inorganic & nuclear ,chemistry, organic",4.36729583
2245,"lausanne ,chieti ,parma",42.3517929,14.1671511,"chemistry, inorganic & nuclear ,chemistry, organic",2.098612289
2245,"lausanne ,chieti ,parma",44.8078657,10.3295478,"chemistry, inorganic & nuclear ,chemistry, organic",2.945910149
2250,parkville,39.3773292,-76.5396875,"chemistry, organic",2.791759469
2251,graz,47.070714,15.439504,"chemistry, organic",3.302585093
2252,constance,47.6779496,9.1732384,"chemistry, organic",3.63905733
2257,nagoya,35.1814464,136.906398,"chemistry, organic",4.218875825
2260,"oxford ,reading ,harlow ,sandwich",51.751724,-1.255285,"chemistry, organic",5.077537444
2260,"oxford ,reading ,harlow ,sandwich",40.3356483,-75.9268747,"chemistry, organic",3.397895273
2260,"oxford ,reading ,harlow ,sandwich",51.767787,0.087806,"chemistry, organic",4.401197382
2260,"oxford ,reading ,harlow ,sandwich",51.767787,0.087806,"chemistry, organic",4.401197382
2261,heidelberg,49.3987524,8.6724335,"chemistry, organic",4.555348061
2262,"karlsruhe ,jyvaskyla ,munster",49.009148,8.3799444,"chemistry, organic",2.609437912
2262,"karlsruhe ,jyvaskyla ,munster",62.2426423,25.7473827,"chemistry, organic",2.609437912
2262,"karlsruhe ,jyvaskyla ,munster",51.9514808,7.6255388,"chemistry, organic",4.931825633
2263,hamburg,53.556866,9.994622,polymer science,3.079441542
2264,mulheim,51.4309558,6.8807461,"chemistry, multidisciplinary",5.672828834
2267,irvine,33.6839473,-117.7946942,"chemistry, organic",4.091042453
2268,bangor,44.8011821,-68.7778138,"chemistry, inorganic & nuclear",2.098612289
2270,wurzburg,49.7915953,9.9535715,"chemistry, multidisciplinary",4.33220451
2271,orsay,48.697161,2.189617,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",3.944438979
2272,hannover,52.3843792,9.7271906,"chemistry, organic",4.401197382
2273,sart,55.7951163,25.8317291,"chemistry, multidisciplinary",2.386294361
2278,sendai,38.268215,140.8693558,"chemistry, multidisciplinary",5.682131227
2280,oxford,51.751724,-1.255285,"chemistry, organic",5.077537444
2281,ludwigshafen,49.4908113,8.4147976,"chemistry, organic",3.197224577
2282,ottawa,45.4215296,-75.6971931,"chemistry, multidisciplinary",5.127134385
2283,la jolla,32.8662854,-117.2485721,"chemistry, multidisciplinary",5.465908119
2285,"chestnut hill ,cambridge",40.0703334,-75.2070644,"chemistry, multidisciplinary",5.65396035
2285,"chestnut hill ,cambridge",42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
2288,wallingford,41.4570108,-72.8230736,"biochemical research methods ,chemistry, applied ,pharmacology & pharmacy",1.693147181
2289,"cambridge ,warrington",42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
2289,"cambridge ,warrington",53.395794,-2.571767,"chemistry, multidisciplinary",2.945910149
2291,bath,51.375801,-2.3599039,"chemistry, organic",3.833213344
2294,shizuoka,34.975562,138.3827596,"chemistry, inorganic & nuclear ,chemistry, organic",2.945910149
2295,la jolla,32.8662854,-117.2485721,"chemistry, organic",5.465908119
2296,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
2302,nagoya,35.1814464,136.906398,"chemistry, organic",4.218875825
2304,new orleans,29.9510658,-90.0715323,"chemistry, inorganic & nuclear ,chemistry, organic",5.189654742
2305,princeton,40.3572976,-74.6672226,"chemistry, multidisciplinary ,chemistry, physical ,materials science, multidisciplinary",3.890371758
2306,tokyo,35.6894875,139.6917064,"chemistry, organic",5.584967479
2308,garching,48.2488721,11.6532477,"chemistry, inorganic & nuclear ,chemistry, organic",4.970291914
2310,"yokohama ,heidelberg",35.4437078,139.6380256,"chemistry, organic",4.258096538
2310,"yokohama ,heidelberg",49.3987524,8.6724335,"chemistry, organic",4.555348061
2312,harlow,51.767787,0.087806,"chemistry, organic",4.401197382
2314,mulheim,51.4309558,6.8807461,"chemistry, multidisciplinary",5.672828834
2315,magdeburg,52.130807,11.628878,"chemistry, multidisciplinary",2.791759469
2316,magdeburg,52.130807,11.628878,"chemistry, multidisciplinary",2.791759469
2319,hammond,41.5833688,-87.5000412,polymer science,1
2320,cambridge,42.3736158,-71.1097335,"biotechnology & applied microbiology ,chemistry, multidisciplinary ,engineering, chemical",5.976733742
2321,tokyo,35.6894875,139.6917064,"chemistry, organic",5.584967479
2323,madrid,40.4166909,-3.7003454,"chemistry, inorganic & nuclear ,chemistry, organic",5.477336814
2324,philadelphia,39.952335,-75.163789,"chemistry, multidisciplinary",4.433987204
2325,"belfast ,maynooth ,milton keynes",54.5974433,-5.9340683,"chemistry, multidisciplinary",3.397895273
2325,"belfast ,maynooth ,milton keynes",53.3812167,-6.5922599,"chemistry, multidisciplinary",1.693147181
